0,1,2,3,4,5,6,7,8,9
-3.41875999355197,-7.406298741136322,0.0180369594364429,-0.9170790000783057,3.509793601571216,1.5835223119368769,-1.1962027874894914,3.4722849292973534,-1.0683531254791374,-6.39344709879715
2.6405959491513444,5.1586327574770054,-1.2106796365655201,5.009567653936975,-0.2163109121597955,-0.24449005440278815,3.6496130994642657,1.4171125146424162,2.4833151075548803,1.915684705433255
-0.5252458241392609,-1.7124832509696617,-1.7564429226493656,-0.4032076270431561,1.1234215568066406,1.0952196748657588,-0.5209608946548774,-0.8720843668418503,-0.8030741971796017,-0.1790534686699737
-0.5976600722183667,-3.0405096205073594,-0.17148205060182298,1.097347265208093,4.12598081577879,-0.5586015945828606,-1.8653157459989675,3.014550466680726,0.6062702243692405,-3.7996727199834024
1.6477668223742385,2.716325462378115,3.4401403055421578,-2.2179984559470953,-3.7613723920443802,0.25611086510538084,0.8534085197165172,-1.0501758229293734,0.8505249406925359,3.2349094258026834
-0.32624866942574315,2.448983695918143,-2.397024597478392,2.308158940704324,-0.9048996658879402,-1.0466400396954612,1.4860189894205857,-1.2383609736165107,-0.6044246880545012,0.8683241669830633
-0.17234928002094663,2.266944828307768,-0.8729325575637318,3.125529227189378,-1.0097443482468254,-0.4551732870892242,2.9430435694209205,1.1273829054107831,0.5183563519297982,-0.3728205802570035
1.7150812466456364,-1.345133858360965,-2.0149144873104072,2.3459696288103546,5.540821510831965,0.29593612067824815,-1.8460963364045364,2.0426890085021396,1.6511193491729526,-1.3209208781790989
1.5370619054247499,0.24776646307900238,-1.1121197628737858,1.697098502216147,2.2009206738981666,0.9167923419218811,0.2687312047266206,1.0046412739981718,1.319890009423958,0.2753134835648914
-0.1502039886995663,-1.2413405795781927,-1.8829894537301046,0.7707915721561618,1.7049599588265318,0.9666684786680076,-0.0255538487674416,0.053723279259836554,-0.17761963692808244,-0.5485080357711318
0.582608915043678,-1.6590643235379536,0.47317656805937314,0.1429044881241732,1.1502544645821602,2.289993512056332,0.9775502100761564,1.8037125227147917,1.0592813953006188,-0.7525534264942949
0.8053134166036262,-1.150494737270568,-0.9884497858190286,1.0932684157134764,2.268460857613451,1.5424295587540575,0.29302972741391053,1.2783154794387006,0.931909315301897,-0.5698409827037311
0.3577855133213075,0.5920987004976146,-1.2212528385050294,-0.4014968215854295,-0.4130075902017978,0.45427649546749915,-0.09071982991890293,-1.8306719172014274,-0.5142402216108226,1.669403001860203
-2.5193024407538855,-3.5752622665568365,-2.183397097341424,-2.028093153117915,-0.7873032168717421,2.5979870571282073,0.5663352699765507,-2.079682463961015,-2.5286054145345678,-0.5603077883144467
1.7203531101037959,2.9512951758566985,1.7341986356138932,-0.2588046655265541,-2.1263030687085713,-0.20056105740322971,0.9291602088022635,-0.5107943644863044,1.061607348910832,2.5331681501363703
1.308362094250413,-3.4134313916033197,-2.8607575264125638,0.26361530269557654,4.156079843026576,4.175219206448558,-0.23780871929240877,0.3913600141464624,0.7308627546091523,0.08646441891088859
0.83795574813281,1.6718913608086172,0.7603555584767763,-0.4189991584866442,-2.272684589365614,1.044048042571824,1.7269678730719442,-0.791279040335533,0.3694856162645549,2.083460975737143
0.7745336218441126,-1.1270586568840815,0.16045956089760383,-0.14740690032772263,1.1596449733803198,1.6215460748731905,0.15498607159500122,0.8797116397283394,0.7896881684255669,-0.07395875681202324
-0.5642494706981328,-0.587340889867942,-0.550621585264677,1.2794631324804107,0.4670852786753794,0.4990892487208962,1.1981843050891163,1.2462655048897975,0.153331810299729,-1.319511615361275
2.487496327529011,-2.155116605928042,0.46998752538413213,2.379670559929843,6.195907263789873,1.0953514486043539,-1.3462785279596068,4.898836483319127,3.309750441382877,-2.601105670923606
-1.9275461212834144,-4.867261248950301,-1.5497306230219474,-0.0287501419982229,3.603480814486834,0.9201881669531308,-1.5185075226421243,1.621534380524864,-0.8462370936096347,-3.8614282780170086
1.4645869727156522,-0.9356213315667468,0.5916671513232645,0.08827941834465172,1.4538746195760097,2.0703235888133316,0.43877996216159443,1.4976151224245935,1.4873708613209318,0.12426280667988805
0.877294957544811,-0.09579048306414437,-1.3620716111166087,1.9819140992419502,1.937905469010401,1.0163003378593238,0.834444283642867,1.229364923733069,1.0072185726057028,-0.3541348290869725
4.38115103716019,8.337310519009995,-0.8682126756049391,5.579480684479588,-1.264482622505314,-1.1127336729738886,3.9196855971229043,0.4649945943056415,3.3191983163616765,4.404390255201584
-3.8827572356686666,-8.06110489493848,-0.6450074077925869,0.28687630122185864,5.24073300748314,0.6294061918014073,-1.8879316333661,4.586175383880743,-0.9964067681925186,-8.102716888424629
-2.6634505371175825,-2.7443976988496654,-1.2579911906727639,-0.8571879508359072,0.30620135762582085,-0.3055316824476302,-0.8716566954909415,-0.6074092114806895,-2.0502935017730537,-2.2247278214513297
-2.3048317769027777,-0.6813420317814886,-1.220021369002549,2.7521770193550448,0.7096126349893827,-1.50097300072362,1.1876545416371354,2.0536209336292806,-0.627430447312689,-3.608260699272028
1.4608200265842652,1.0531061116538345,-0.11126771956252157,2.3774528048552632,0.6412341341261002,1.5015056223192758,2.4401426675908535,2.0641709099584036,1.844211951825802,0.1292956880159908
2.208717833909815,2.0496794323747127,-1.0232341267990293,3.0690566492113445,1.413759617393252,0.8788603980687696,1.826024687561437,1.4832688539340015,2.0562254803243976,0.9291774447242889
-0.10192688924614313,0.5272022010283071,-0.7491324102354776,1.5759691514064145,0.00033851404247255726,0.27859266875936606,1.4662147563198706,0.7216134471793485,0.2789087107452409,-0.4085182336986617
-1.896965586692149,-7.765622138993059,-1.2247180045026222,0.271379311109992,6.221423116012633,2.5668685632253654,-1.667893322874405,4.212771479626662,0.08007537814950742,-6.15541184728515
-1.3988737846090578,-0.3811806249574141,-1.6822624564317596,1.6158779564637014,0.6029232521458076,-0.8092532501582157,0.45782440447602546,0.35524869794361835,-0.7683631587931005,-1.6565414994710788
1.0903889848788983,0.45791151781938355,-1.1768881162492966,1.5836642842675486,1.3996456479372401,0.8051611140578344,0.6596866827373505,0.6080921578734866,0.9144466275572269,0.3620468784304211
0.754079219971092,2.85421953705361,-3.9224705973951437,5.092412156921992,1.6498833948195408,-0.8029237146220858,2.046595660094706,0.42107748453091043,0.6949560273843772,0.20083183067913218
1.5035557223706943,-1.252650894775242,1.245124663118267,-3.2015150041660814,-0.9001846293513079,3.466084162503973,0.053324926058771926,-1.3303540645333491,0.4042255013910141,2.6471317681464566
-1.881706900668791,-1.2271390792343466,-1.3556602779656102,1.994406999623058,0.5110275637336108,0.0643223120630938,1.6112474945596298,1.555376148385496,-0.5659300890560925,-2.724233510174125
-1.697602319952844,-1.7087213472059468,-1.5809365470782435,0.38274174586279763,1.431020202737061,-0.9997490743744424,-1.1971333187045854,-0.06912134550532456,-1.2358558774930473,-2.0336266868211883
-3.592840501255724,-7.283761688985138,-1.8278221994058683,-0.4229550726048418,3.8099089697643826,1.8196777392216679,-1.0964199989237626,2.319849012192126,-1.673944673638378,-5.830491274480844
-1.9847143426129454,-4.664692469817261,-0.9642600578786574,-0.30814721403230144,3.280826743475503,0.4456588219857205,-1.7730678956347674,1.6664297398197214,-0.8492936422728797,-3.9137900229702085
0.5251558143750981,5.526204247395822,3.5788493226042895,-1.316373333341629,-6.7843551660186945,-2.0408950224798836,2.170925433412897,-2.042628780058642,-0.06043784541214311,3.6457163114628828
0.5953708103584596,3.8692700105462645,4.662873868752731,-3.4796266512485357,-7.107196687325586,-0.45990257988537686,1.7384292675393955,-2.3460966916735484,-0.17908674329436244,4.011711070467393
-1.4658118854352573,-2.5183372882755526,-0.43079667592294113,-1.5381913246250918,-0.4602204163102716,1.6686385565207513,0.2818107324385559,-0.5845751004393276,-1.2188112548446879,-0.7446886725877
